Project,Scenario,Dollar_year,Weather_year,Start_day,gea,country,tz,t
Cambium24,HighRECost_LowNGPrice,2023$,2012,Sunday,PJM_West,usa,CT,2030
Metric definitions and scenario descriptions: 2024 Cambium Documentation (https://www.nrel.gov/docs/fy25osti/93005.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,canada_MWh,coal_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
2030-01-01 01:00:00,2030-01-01 00:00:00,10697.9,584.5,0.0,18.8,11301.1,10356.5,7926.4,0.0,2777.4,0.0319,0.0413,0.0,0.0,0.0,6.7,15.9,0.15,0.0,7.3,7.3,0.0,0.0,0.0,6.6,15.5,0.15,0.0,7.1,7.1,134.4,2.8,0.3,15.8,985.8,0.06,134.6,45.2,179.7,33.4,0.6,0.06,4.0,252.4,0.01,33.5,11.5,45.0,6.27,0.0,0.5,6.77,6.24,0.0,0.34,6.58,0.0,0.0,0.0,14078.6,3374.7,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,3374.7,0.0
2030-01-01 02:00:00,2030-01-01 01:00:00,10280.0,1648.8,0.0,14.1,11942.9,9955.5,8699.5,0.0,2004.3,0.0316,0.0397,0.0,0.0,0.0,6.8,16.1,0.15,0.0,7.3,7.3,0.0,0.0,0.0,6.6,15.7,0.15,0.0,7.1,7.1,44.2,1.2,0.15,5.1,293.1,0.03,44.3,13.8,58.1,32.9,0.6,0.06,3.9,248.3,0.01,32.9,11.3,44.2,6.63,0.0,0.78,7.41,6.1,0.0,0.34,6.45,0.0,0.0,0.0,13947.2,3243.4,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,3243.4,0.0
2030-01-01 03:00:00,2030-01-01 02:00:00,9931.6,0.0,0.0,28.1,9959.7,9620.7,6663.3,0.0,4040.6,0.0313,0.0384,0.0,0.0,0.0,6.8,16.0,0.15,0.0,7.3,7.3,0.0,0.0,0.0,6.6,15.6,0.15,0.0,7.1,7.1,54.8,1.4,0.17,6.3,373.5,0.03,54.9,17.5,72.4,37.8,0.7,0.07,4.5,285.0,0.02,37.8,13.0,50.8,6.44,0.0,0.34,6.78,6.7,0.0,0.35,7.04,0.0,0.0,0.0,14000.2,3296.4,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,3296.4,0.0
2030-01-01 04:00:00,2030-01-01 03:00:00,9767.4,1753.4,0.0,18.6,11539.4,9462.8,8203.4,0.0,2500.4,0.0312,0.0377,0.0,0.0,0.0,6.8,16.0,0.15,0.0,7.3,7.3,0.0,0.0,0.0,6.6,15.5,0.15,0.0,7.1,7.1,45.9,1.2,0.15,5.3,304.5,0.03,45.9,14.4,60.3,33.5,0.6,0.06,4.0,252.5,0.01,33.5,11.5,45.0,7.42,0.0,0.83,8.25,6.96,0.0,0.34,7.3,0.0,0.0,0.0,14039.8,3335.9,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,3335.9,0.0
2030-01-01 05:00:00,2030-01-01 04:00:00,9744.2,0.0,0.0,30.8,9775.0,9440.5,6358.6,0.0,4345.2,0.0312,0.0377,0.0,0.0,0.0,6.7,15.9,0.15,0.0,7.2,7.2,0.0,0.0,0.0,6.5,15.4,0.15,0.0,7.0,7.0,164.7,3.3,0.36,19.4,1212.1,0.08,164.9,55.5,220.4,36.9,0.7,0.07,4.4,278.7,0.02,37.0,12.7,49.6,6.7,0.0,0.33,7.03,6.96,0.0,0.34,7.3,0.0,0.0,0.0,14120.2,3416.3,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,3416.3,0.0
2030-01-01 06:00:00,2030-01-01 05:00:00,10009.5,0.0,0.0,28.9,10038.3,9695.6,6606.6,0.0,4102.1,0.0314,0.0387,0.0,0.0,0.0,6.7,15.9,0.15,0.0,7.2,7.2,0.0,0.0,0.0,6.5,15.6,0.15,0.0,7.0,7.1,53.3,1.3,0.16,6.2,362.2,0.03,53.3,17.0,70.3,37.4,0.7,0.07,4.4,282.1,0.02,37.4,12.8,50.3,6.96,0.0,0.33,7.29,7.23,0.0,0.34,7.58,0.0,0.0,0.0,14140.4,3431.7,4.9,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,3431.7,0.0
2030-01-01 07:00:00,2030-01-01 06:00:00,10348.4,0.0,0.0,26.2,10374.6,10021.2,6940.6,0.0,3763.3,0.0316,0.04,0.0,0.0,0.0,6.7,15.9,0.15,0.0,7.2,7.2,0.0,0.0,0.0,6.5,15.4,0.15,0.0,7.0,7.0,53.9,1.4,0.17,6.2,366.2,0.03,54.0,17.2,71.1,36.5,0.7,0.07,4.3,275.6,0.02,36.6,12.5,49.1,6.7,0.0,0.32,7.03,6.98,0.0,0.34,7.31,0.0,0.0,0.0,14137.9,3434.0,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,3434.0,0.0
2030-01-01 08:00:00,2030-01-01 07:00:00,10676.8,3.7,0.0,23.8,10704.4,10336.3,7232.5,0.0,3471.4,0.0319,0.0412,0.0,0.0,0.0,6.7,15.8,0.15,0.0,7.2,7.2,0.0,0.0,0.0,6.5,15.4,0.15,0.0,7.0,7.0,56.2,1.4,0.17,6.5,384.7,0.03,56.2,18.0,74.2,410.9,7.7,0.77,48.5,3100.9,0.18,411.4,141.0,552.4,5.88,0.0,0.32,6.19,6.12,0.0,0.33,6.45,0.0,0.0,0.0,14175.7,3471.9,0.0,44.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,36.9,3434.0,0.0
