Project,Scenario,Dollar_year,Weather_year,Start_day,gea,country,tz,t
Cambium24,HighRECost_LowNGPrice,2023$,2012,Sunday,PJM_West,usa,CT,2045
Metric definitions and scenario descriptions: 2024 Cambium Documentation (https://www.nrel.gov/docs/fy25osti/93005.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
2045-01-01 09:00:00,2045-01-01 08:00:00,15236.8,5993.0,0.0,69.1,21299.0,14739.6,14144.9,6693.7,3252.6,0.0326,0.0441,0.0,0.0,0.0,5.3,12.6,0.12,0.0,5.7,5.7,0.0,0.0,0.0,3.6,8.4,0.08,0.0,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,5.74,6.01,0.0,0.0,6.01,0.0,0.0,0.0,17857.9,7154.0,0.0,44.3,0.0,0.0,0.0,14.4,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,2358.4,4781.2,0.0
2045-01-01 10:00:00,2045-01-01 09:00:00,15684.2,6606.9,0.0,72.5,22363.6,15166.9,14181.8,6834.3,3356.3,0.033,0.0454,0.0,0.0,0.0,5.0,11.9,0.11,0.0,5.4,5.4,0.0,0.0,0.0,3.4,8.1,0.08,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,5.74,6.01,0.0,0.0,6.01,0.0,0.0,0.0,18885.5,8181.7,0.0,44.3,0.0,0.0,0.0,32.5,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,3326.6,4822.6,0.0
2045-01-01 11:00:00,2045-01-01 10:00:00,16072.6,4808.9,0.0,70.3,20951.8,15537.5,13583.8,6404.1,3524.1,0.0333,0.0465,0.0,0.0,0.0,5.3,12.4,0.12,0.0,5.7,5.7,0.0,0.0,0.0,3.6,8.4,0.08,0.0,3.8,3.8,1.1,0.0,0.0,0.1,8.0,0.0,1.1,0.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,5.74,6.02,0.0,0.0,6.02,0.0,0.0,0.0,18071.9,7368.0,0.0,44.3,0.0,0.0,0.0,41.9,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,2482.5,4843.6,0.0
2045-01-01 12:00:00,2045-01-01 11:00:00,16605.3,3629.2,0.0,72.3,20306.8,16044.9,13523.8,6451.3,3631.4,0.0337,0.0481,0.0,0.0,0.0,5.4,12.8,0.12,0.0,5.8,5.8,0.0,0.0,0.0,3.7,8.6,0.08,0.0,3.9,3.9,6.2,0.1,0.01,0.7,47.0,0.0,6.2,2.1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,5.74,6.03,0.0,0.0,6.03,0.0,0.0,0.0,17486.8,6783.0,0.0,44.3,0.0,0.0,0.0,22.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,1912.0,4849.0,0.0
2045-01-01 13:00:00,2045-01-01 12:00:00,17095.8,3347.9,0.0,79.2,20522.9,16511.5,14485.4,7560.4,3778.9,0.0342,0.0495,0.0,0.0,0.0,5.7,13.4,0.13,0.0,6.1,6.1,0.0,0.0,0.0,3.7,8.8,0.08,0.0,4.0,4.0,28.7,0.5,0.05,3.4,216.7,0.01,28.8,9.9,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,5.74,6.04,0.0,0.0,6.04,0.0,0.0,0.0,16741.3,6037.4,0.0,44.3,0.0,0.0,0.0,14.3,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,1174.2,4849.0,0.0
2045-01-01 14:00:00,2045-01-01 13:00:00,17290.5,2958.3,0.0,72.7,20321.6,16696.5,14640.6,7849.4,3912.7,0.0344,0.0501,0.0,0.0,0.0,5.8,13.7,0.13,0.0,6.2,6.2,0.0,0.0,0.0,4.0,9.5,0.09,0.0,4.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,5.75,6.04,0.0,0.0,6.04,0.0,0.0,0.0,16384.9,5681.1,0.0,44.3,0.0,0.0,0.0,11.9,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,820.2,4849.0,0.0
2045-01-01 15:00:00,2045-01-01 14:00:00,17608.4,2155.2,0.0,74.5,19838.1,16998.3,14648.2,7913.9,3969.6,0.0346,0.051,0.0,0.0,0.0,6.0,14.1,0.13,0.0,6.4,6.4,0.0,0.0,0.0,4.2,9.9,0.09,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,5.75,6.05,0.0,0.0,6.05,0.0,0.0,0.0,15893.8,5189.9,0.0,44.3,0.0,0.0,0.0,6.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,335.0,4849.0,0.0
2045-01-01 16:00:00,2045-01-01 15:00:00,18385.3,0.0,0.0,97.0,18482.2,17734.7,13462.7,8090.6,5331.7,0.0354,0.0532,0.0,0.0,0.0,6.0,14.3,0.13,0.0,6.5,6.5,0.0,0.0,0.0,3.8,9.0,0.09,0.0,4.1,4.1,11.9,0.2,0.02,1.4,89.6,0.01,11.9,4.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,0.0,0.0,7.66,8.09,0.0,0.0,8.09,0.0,0.0,0.0,15723.4,5019.6,0.0,44.3,0.0,0.0,0.0,1.5,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,169.1,4849.0,0.0
2045-01-01 17:00:00,2045-01-01 16:00:00,19245.3,0.0,0.0,86.0,19331.2,18547.7,14482.8,3762.4,3434.5,0.0362,0.0558,0.0,0.0,0.0,5.0,11.8,0.11,0.0,5.4,5.4,4.6,0.1,0.01,5.4,46.0,0.11,4.6,6.8,11.4,49.7,1.0,0.1,5.9,371.3,0.02,49.8,17.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,0.0,0.0,11.58,12.27,0.0,0.0,12.27,0.0,0.0,0.0,19003.3,4848.5,3451.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4848.5,0.0
2045-01-01 18:00:00,2045-01-01 17:00:00,20031.6,0.0,0.0,88.4,20120.0,19289.3,15272.1,3551.8,5736.6,0.0371,0.058,0.0,0.0,0.0,4.3,10.1,0.1,0.0,4.6,4.6,7.0,0.1,0.01,5.7,64.0,0.11,7.0,7.6,14.6,42.6,0.8,0.08,5.0,318.7,0.02,42.7,14.5,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,0.0,0.0,11.58,12.3,0.0,0.0,12.3,0.0,0.0,0.0,22304.8,4847.9,6753.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4847.9,0.0
2045-01-01 19:00:00,2045-01-01 18:00:00,20018.9,0.0,0.0,85.0,20103.9,19277.4,15256.5,3715.7,5800.5,0.037,0.058,0.0,0.0,0.0,4.3,10.1,0.1,0.0,4.6,4.6,6.6,0.1,0.01,5.6,61.5,0.11,6.6,7.5,14.1,28.3,0.5,0.06,3.3,212.0,0.01,28.3,9.7,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,0.0,0.0,11.58,12.3,0.0,0.0,12.3,0.0,0.0,0.0,22188.7,4847.4,6637.5,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4847.4,0.0
2045-01-01 20:00:00,2045-01-01 19:00:00,20011.6,0.0,0.0,91.8,20103.4,19270.6,15256.9,3533.5,5253.2,0.037,0.058,0.0,0.0,0.0,4.4,10.3,0.1,0.0,4.7,4.7,6.9,0.1,0.01,5.7,63.9,0.11,7.0,7.6,14.6,34.4,0.7,0.07,4.1,257.9,0.02,34.4,11.8,46.2,336.1,6.3,0.63,39.7,2536.2,0.15,336.4,115.3,451.8,11.58,0.0,0.0,11.58,12.3,0.0,0.0,12.3,0.0,0.0,0.0,21823.2,4846.5,6272.8,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4846.5,0.0
2045-01-01 21:00:00,2045-01-01 20:00:00,19483.2,0.0,0.0,72.1,19555.2,18772.4,14710.9,3777.9,3327.8,0.0365,0.0564,0.0,0.0,0.0,5.0,11.7,0.11,0.0,5.4,5.4,4.2,0.1,0.01,5.3,42.8,0.11,4.2,6.6,10.8,17.6,0.3,0.03,2.1,132.7,0.01,17.6,6.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,0.0,0.0,11.58,12.28,0.0,0.0,12.28,0.0,0.0,0.0,19105.1,4844.4,3556.9,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4844.4,0.0
2045-01-01 22:00:00,2045-01-01 21:00:00,18758.9,0.0,0.0,61.7,18820.6,18088.3,13978.8,2956.4,1859.3,0.0358,0.0543,0.0,0.0,0.0,5.4,12.7,0.12,0.0,5.8,5.8,2.7,0.1,0.01,5.4,32.6,0.11,2.7,6.4,9.1,48.8,0.9,0.1,5.8,364.4,0.02,48.8,16.6,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,0.0,0.0,11.58,12.25,0.0,0.0,12.25,0.0,0.0,0.0,17723.5,4841.8,2177.9,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4841.8,0.0
2045-01-01 23:00:00,2045-01-01 22:00:00,17775.8,389.6,0.0,64.0,18229.4,17157.2,13398.4,3492.4,797.8,0.0348,0.0515,0.0,0.0,0.0,6.1,14.4,0.14,0.0,6.6,6.6,0.0,0.0,0.0,5.0,11.7,0.11,0.0,5.4,5.4,37.5,0.7,0.07,4.4,280.7,0.02,37.6,12.8,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,9.81,10.35,0.0,0.0,10.35,0.0,0.0,0.0,15534.8,4831.0,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4831.0,0.0
2045-01-02 00:00:00,2045-01-01 23:00:00,16827.4,2177.0,0.0,54.5,19058.8,16256.3,14253.3,4032.8,483.3,0.0339,0.0487,0.0,0.0,0.0,6.1,14.5,0.14,0.0,6.6,6.6,0.0,0.0,0.0,4.7,11.2,0.11,0.0,5.1,5.1,40.1,0.8,0.08,4.7,298.8,0.02,40.1,13.6,53.7,295.6,5.6,0.56,34.9,2230.3,0.13,295.9,101.4,397.3,11.57,0.0,0.0,11.57,12.18,0.0,0.0,12.18,0.0,0.0,0.0,15509.3,4805.5,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4805.5,0.0
2045-01-02 01:00:00,2045-01-02 00:00:00,16267.4,3853.7,0.0,57.5,20178.5,15723.1,15351.8,4911.5,263.5,0.0335,0.0471,0.0,0.0,0.0,6.1,14.4,0.14,0.0,6.6,6.6,0.0,0.0,0.0,4.5,10.7,0.1,0.0,4.9,4.9,41.5,0.8,0.08,4.9,309.9,0.02,41.5,14.1,55.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,0.0,0.0,11.57,12.16,0.0,0.0,12.16,0.0,0.0,0.0,15530.6,4826.8,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4826.8,0.0
2045-01-02 02:00:00,2045-01-02 01:00:00,15700.0,5351.9,0.0,54.4,21106.4,15182.0,16275.7,5711.4,139.5,0.033,0.0455,0.0,0.0,0.0,6.1,14.4,0.14,0.0,6.6,6.6,0.0,0.0,0.0,4.4,10.3,0.1,0.0,4.7,4.7,53.4,1.0,0.11,6.3,398.7,0.02,53.5,18.2,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,0.0,0.0,11.57,12.14,0.0,0.0,12.14,0.0,0.0,0.0,15534.5,4830.7,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4830.7,0.0
2045-01-02 03:00:00,2045-01-02 02:00:00,15448.4,6271.3,0.0,60.6,21780.4,14941.7,16965.1,6261.3,0.0,0.0328,0.0447,0.0,0.0,0.0,6.1,14.5,0.14,0.0,6.6,6.6,0.0,0.0,0.0,4.3,10.1,0.1,0.0,4.6,4.6,45.4,0.9,0.09,5.4,338.6,0.02,45.5,15.5,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,0.0,0.0,11.57,12.13,0.0,0.0,12.13,0.0,0.0,0.0,15519.1,4815.2,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4815.2,0.0
2045-01-02 04:00:00,2045-01-02 03:00:00,15423.2,6560.2,0.0,63.3,22046.6,14917.6,17226.2,6522.3,0.0,0.0328,0.0447,0.0,0.0,0.0,6.1,14.5,0.14,0.0,6.6,6.6,0.0,0.0,0.0,4.2,9.9,0.09,0.0,4.5,4.5,27.2,0.5,0.05,3.2,203.3,0.01,27.2,9.3,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,0.0,0.0,11.57,12.13,0.0,0.0,12.13,0.0,0.0,0.0,15524.3,4820.4,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4820.4,0.0
2045-01-02 05:00:00,2045-01-02 04:00:00,15780.0,5909.8,0.0,61.4,21751.2,15258.3,16938.2,6234.4,0.0,0.0331,0.0457,0.0,0.0,0.0,6.1,14.5,0.14,0.0,6.6,6.6,0.0,0.0,0.0,4.3,10.1,0.1,0.0,4.6,4.6,51.8,1.0,0.1,6.1,386.4,0.02,51.9,17.7,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,0.0,0.0,11.57,12.14,0.0,0.0,12.14,0.0,0.0,0.0,15516.8,4813.0,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4813.0,0.0
2045-01-02 06:00:00,2045-01-02 05:00:00,16496.8,3426.6,0.0,72.5,19996.0,15941.7,15188.1,4484.3,0.0,0.0337,0.0478,0.0,0.0,0.0,6.1,14.5,0.14,0.0,6.6,6.6,0.0,0.0,0.0,4.7,11.2,0.11,0.0,5.1,5.1,47.3,0.9,0.09,5.6,352.9,0.02,47.3,16.1,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59,0.0,0.0,11.59,12.17,0.0,0.0,12.17,0.0,0.0,0.0,15511.7,4807.8,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4807.8,0.0
2045-01-02 07:00:00,2045-01-02 06:00:00,17543.2,0.0,0.0,53.4,17596.6,16936.4,12816.8,2623.3,1327.9,0.0346,0.0508,0.0,0.0,0.0,5.8,13.8,0.13,0.0,6.3,6.3,1.2,0.0,0.0,5.3,21.2,0.12,1.2,6.0,7.2,32.7,0.6,0.06,3.9,243.9,0.01,32.7,11.1,43.8,370.6,7.0,0.7,43.8,2796.8,0.16,371.0,127.2,498.2,14.03,0.0,0.0,14.03,14.78,0.0,0.0,14.78,0.0,0.0,0.0,16301.2,4779.8,817.6,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,4779.8,0.0
2045-01-02 08:00:00,2045-01-02 07:00:00,19217.9,0.0,0.0,43.4,19261.3,18521.9,14295.6,2745.5,2153.9,0.0362,0.0557,0.0,0.0,0.0,5.1,12.0,0.11,0.0,5.5,5.5,3.9,0.1,0.01,5.5,41.6,0.11,3.9,6.8,10.7,3.0,0.1,0.01,0.4,22.1,0.0,3.0,1.0,4.0,536.8,21.4,4.29,70.9,1093.6,1.19,538.6,103.8,642.4,14.03,0.0,0.0,14.03,14.86,0.0,0.0,14.86,0.0,0.0,0.0,18669.7,4965.7,3000.2,44.3,0.0,0.0,0.0,3.7,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,205.0,4757.0,0.0
2045-01-02 09:00:00,2045-01-02 08:00:00,20702.1,0.0,0.0,72.6,20774.7,19920.4,15009.7,6972.5,3267.3,0.0378,0.06,0.0,0.0,0.0,5.6,13.1,0.12,0.0,6.0,6.0,0.6,0.0,0.0,4.0,13.5,0.09,0.6,4.4,5.0,49.9,1.0,0.1,5.9,372.4,0.02,50.0,17.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,0.0,0.0,14.03,14.93,0.0,0.0,14.93,0.0,0.0,0.0,17069.5,5765.0,600.7,44.3,0.0,0.0,0.0,17.4,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,951.4,4796.1,0.0
2045-01-02 10:00:00,2045-01-02 09:00:00,21210.5,0.0,0.0,79.9,21290.5,20398.0,15039.8,7635.3,3961.1,0.0383,0.0614,0.0,0.0,0.0,5.4,12.7,0.12,0.0,5.8,5.8,0.3,0.0,0.0,3.7,10.7,0.08,0.3,4.1,4.3,18.8,0.4,0.04,2.2,140.0,0.01,18.8,6.4,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,0.0,0.0,14.03,14.95,0.0,0.0,14.95,0.0,0.0,0.0,17616.3,6250.7,661.8,44.3,0.0,0.0,0.0,31.2,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,1401.1,4818.4,0.0
