Project,Scenario,Dollar_year,Weather_year,Start_day,gea,country,tz,t
Cambium24,LowRECost,2023$,2012,Sunday,PJM_West,usa,CT,2025
Metric definitions and scenario descriptions: 2024 Cambium Documentation (https://www.nrel.gov/docs/fy25osti/93005.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,canada_MWh,coal_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
2025-01-01 01:00:00,2025-01-01 00:00:00,9704.2,860.2,0.0,12.1,10576.6,9396.5,8959.0,0.0,1744.8,0.0317,0.0405,0.0,0.0,0.0,7.7,18.2,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.3,0.17,0.0,8.4,8.4,436.7,24.9,3.4,36.6,2819.8,0.21,438.3,120.7,559.0,1005.8,115.8,16.85,31.0,2190.2,0.49,1013.9,96.4,1110.3,17.81,0.0,0.02,17.82,18.54,0.0,0.01,18.55,0.0,0.0,0.0,12321.4,1617.6,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1617.6,0.0
2025-01-01 02:00:00,2025-01-01 01:00:00,9392.6,1415.8,0.0,10.4,10818.8,9097.3,9260.2,0.0,1443.7,0.0314,0.0392,0.0,0.0,0.0,7.7,18.3,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.4,0.17,0.0,8.4,8.4,203.1,4.1,0.43,23.8,1862.8,0.09,203.4,79.4,282.7,1046.9,120.6,17.54,32.3,2279.7,0.52,1055.3,100.3,1155.6,17.65,0.0,0.02,17.67,18.31,0.0,0.01,18.32,0.0,0.0,0.0,12262.5,1558.7,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1558.7,0.0
2025-01-01 03:00:00,2025-01-01 02:00:00,9124.2,4.9,0.0,21.4,9150.5,8839.2,7569.8,0.0,3134.0,0.0312,0.0381,0.0,0.0,0.0,7.7,18.3,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.4,0.17,0.0,8.4,8.4,227.1,10.7,1.43,21.1,1627.3,0.11,227.8,69.6,297.5,827.3,91.9,13.33,28.6,2054.5,0.4,833.7,89.9,923.6,11.68,0.0,0.01,11.69,12.13,0.0,0.01,12.14,0.0,0.0,0.0,12284.5,1580.7,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1580.7,0.0
2025-01-01 04:00:00,2025-01-01 03:00:00,9020.0,4.9,0.0,22.5,9047.4,8739.0,7451.8,0.0,3252.0,0.0312,0.0377,0.0,0.0,0.0,7.7,18.2,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.4,0.17,0.0,8.4,8.4,258.7,5.2,0.54,30.4,2383.8,0.12,259.0,101.4,360.4,95.9,11.0,1.61,3.0,208.8,0.05,96.6,9.2,105.8,11.66,0.0,0.01,11.67,12.11,0.0,0.01,12.12,0.0,0.0,0.0,12299.4,1595.6,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1595.6,0.0
2025-01-01 05:00:00,2025-01-01 04:00:00,9049.5,4.9,0.0,22.6,9076.9,8767.4,7443.6,0.0,3260.2,0.0312,0.0378,0.0,0.0,0.0,7.7,18.2,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.3,0.17,0.0,8.3,8.3,228.5,4.5,0.46,26.9,2109.9,0.1,228.8,89.8,318.6,95.2,11.0,1.59,2.9,207.3,0.05,95.9,9.1,105.1,11.66,0.0,0.01,11.67,12.11,0.0,0.01,12.12,0.0,0.0,0.0,12337.1,1633.3,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1633.3,0.0
2025-01-01 06:00:00,2025-01-01 05:00:00,9307.4,4.9,0.0,20.7,9333.0,9015.4,7692.2,0.0,3011.6,0.0314,0.0389,0.0,0.0,0.0,7.7,18.2,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.3,0.17,0.0,8.3,8.3,81.0,5.2,0.73,6.4,454.3,0.05,81.3,20.0,101.3,377.1,7.1,0.71,44.5,3522.8,0.16,377.5,149.6,527.0,17.59,0.0,0.01,17.6,18.31,0.0,0.01,18.32,0.0,0.0,0.0,12344.6,1640.7,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1640.7,0.0
2025-01-01 07:00:00,2025-01-01 06:00:00,9602.1,0.0,0.0,18.6,9620.7,9298.5,7978.9,0.0,2724.9,0.0316,0.0401,0.0,0.0,0.0,7.7,18.2,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.3,0.17,0.0,8.3,8.3,570.7,64.3,9.34,19.0,1337.3,0.28,575.2,58.9,634.1,377.5,7.1,0.71,44.6,3527.3,0.16,377.9,149.8,527.7,17.59,0.0,0.01,17.6,18.33,0.0,0.01,18.34,0.0,0.0,0.0,12345.6,1641.8,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1641.8,0.0
2025-01-01 08:00:00,2025-01-01 07:00:00,9777.9,0.0,0.0,17.5,9795.4,9467.2,8120.2,0.0,2583.6,0.0318,0.0408,0.0,0.0,0.0,7.7,18.1,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.7,18.2,0.17,0.0,8.3,8.3,655.5,70.8,10.26,24.5,1770.4,0.32,660.4,77.4,737.8,947.5,105.9,15.38,32.1,2299.0,0.46,954.9,100.7,1055.6,17.79,0.0,0.01,17.8,18.54,0.0,0.01,18.55,0.0,0.0,0.0,12379.1,1675.2,0.0,44.3,0.0,0.0,0.0,0.9,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,32.6,1641.8,0.0
