Project,Scenario,Dollar_year,Weather_year,Start_day,gea,country,tz,t
Cambium24,HighRECost_LowNGPrice,2023$,2012,Sunday,PJM_West,usa,CT,2040
Metric definitions and scenario descriptions: 2024 Cambium Documentation (https://www.nrel.gov/docs/fy25osti/93005.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,canada_MWh,coal_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
2040-01-01 01:00:00,2040-01-01 00:00:00,13870.5,0.0,0.0,88.0,13958.5,13419.8,11023.6,5313.2,4993.4,0.0325,0.0435,0.0,0.0,0.0,7.0,16.4,0.16,0.0,7.5,7.5,0.0,0.0,0.0,4.5,10.8,0.1,0.0,4.9,4.9,30.5,0.6,0.06,3.6,227.6,0.01,30.5,10.4,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,7.25,7.58,0.0,0.0,7.58,0.0,0.0,0.0,13638.8,2934.9,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,2934.9,0.0
2040-01-01 02:00:00,2040-01-01 01:00:00,13188.4,0.0,0.0,78.7,13267.2,12766.7,10452.5,4309.5,4560.9,0.032,0.0414,0.0,0.0,0.0,7.0,16.6,0.16,0.0,7.6,7.6,0.0,0.0,0.0,4.8,11.3,0.11,0.0,5.2,5.2,100.8,1.9,0.2,11.9,752.3,0.05,100.9,34.4,135.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,6.8,7.09,0.0,0.0,7.09,0.0,0.0,0.0,13518.5,2814.7,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,2814.7,0.0
2040-01-01 03:00:00,2040-01-01 02:00:00,12643.2,0.0,0.0,69.4,12712.5,12243.5,9846.9,3353.7,4210.6,0.0316,0.0397,0.0,0.0,0.0,7.0,16.5,0.16,0.0,7.5,7.5,0.0,0.0,0.0,5.1,11.9,0.11,0.0,5.4,5.4,62.9,1.2,0.12,7.4,469.9,0.03,63.0,21.5,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,0.0,6.78,7.06,0.0,0.0,7.06,0.0,0.0,0.0,13569.4,2865.6,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,2865.6,0.0
2040-01-01 04:00:00,2040-01-01 03:00:00,12347.4,0.0,0.0,73.7,12421.1,11959.3,9515.3,3563.9,4752.4,0.0314,0.0387,0.0,0.0,0.0,7.0,16.5,0.16,0.0,7.5,7.5,0.0,0.0,0.0,5.0,11.8,0.11,0.0,5.4,5.4,28.9,0.6,0.06,3.4,216.1,0.01,28.9,9.9,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,0.0,6.78,7.06,0.0,0.0,7.06,0.0,0.0,0.0,13609.6,2905.7,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,2905.7,0.0
2040-01-01 05:00:00,2040-01-01 04:00:00,12216.8,0.0,0.0,81.9,12298.7,11833.8,9321.8,3984.1,5366.1,0.0314,0.0383,0.0,0.0,0.0,6.9,16.4,0.16,0.0,7.5,7.5,0.0,0.0,0.0,4.8,11.4,0.11,0.0,5.2,5.2,12.4,0.2,0.02,1.5,92.5,0.01,12.4,4.2,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,6.8,7.07,0.0,0.0,7.07,0.0,0.0,0.0,13680.8,2976.9,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,2976.9,0.0
2040-01-01 06:00:00,2040-01-01 05:00:00,12435.8,0.0,0.0,99.2,12534.9,12044.3,9544.7,5556.5,6715.6,0.0315,0.039,0.0,0.0,0.0,6.9,16.4,0.15,0.0,7.5,7.5,0.0,0.0,0.0,4.5,10.5,0.1,0.0,4.8,4.8,19.1,0.4,0.04,2.3,142.9,0.01,19.2,6.5,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,0.0,6.78,7.05,0.0,0.0,7.05,0.0,0.0,0.0,13694.1,2990.3,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,2990.3,0.0
2040-01-01 07:00:00,2040-01-01 06:00:00,12838.9,0.0,0.0,91.2,12930.2,12431.4,9938.0,4963.1,5728.9,0.0317,0.0403,0.0,0.0,0.0,6.9,16.4,0.15,0.0,7.5,7.5,0.0,0.0,0.0,4.6,10.8,0.1,0.0,4.9,4.9,88.2,1.7,0.17,10.4,658.6,0.04,88.3,30.1,118.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,0.0,0.0,6.81,7.1,0.0,0.0,7.1,0.0,0.0,0.0,13696.0,2992.1,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,2992.1,0.0
2040-01-01 08:00:00,2040-01-01 07:00:00,13373.7,0.0,0.0,78.0,13451.7,12944.2,10421.8,4406.4,4688.4,0.0321,0.042,0.0,0.0,0.0,6.9,16.3,0.15,0.0,7.4,7.4,0.0,0.0,0.0,4.7,11.1,0.1,0.0,5.1,5.1,98.0,1.9,0.19,11.6,732.0,0.05,98.1,33.4,131.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,0.0,6.78,7.07,0.0,0.0,7.07,0.0,0.0,0.0,13733.7,3029.8,0.0,44.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,36.9,2992.0,0.0
