Project,Scenario,Dollar_year,Weather_year,Start_day,gea,country,tz,t
Cambium24,HighRECost_LowNGPrice,2023$,2012,Sunday,PJM_West,usa,CT,2025
Metric definitions and scenario descriptions: 2024 Cambium Documentation (https://www.nrel.gov/docs/fy25osti/93005.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
Datetime,Datetime,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh/MWh,MWh/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,g/MWh,g/MWh,kg/MWh,kg/MWh,kg/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,$/MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
timestamp,timestamp_local,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,canada_MWh,coal_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh
2025-01-01 01:00:00,2025-01-01 00:00:00,9704.2,0.0,0.0,17.4,9721.6,9396.5,8104.1,0.0,2599.8,0.0317,0.0405,0.0,0.0,0.0,7.7,18.2,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.3,0.17,0.0,8.4,8.4,288.3,28.3,4.08,13.5,968.1,0.15,290.3,42.4,332.7,1219.7,140.5,20.43,37.6,2655.9,0.6,1229.4,116.9,1346.3,17.29,0.0,0.14,17.43,18.02,0.0,0.14,18.16,0.0,0.0,0.0,12321.4,1617.6,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1617.6,0.0
2025-01-01 02:00:00,2025-01-01 01:00:00,9392.6,0.0,0.0,19.5,9412.2,9097.3,7853.5,0.0,2850.3,0.0314,0.0392,0.0,0.0,0.0,7.7,18.3,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.4,0.17,0.0,8.4,8.4,78.5,1.8,0.21,9.2,681.1,0.04,78.6,29.5,108.2,377.2,7.1,0.71,44.6,3524.1,0.16,377.6,149.6,527.2,16.98,0.0,0.14,17.12,17.67,0.0,0.15,17.81,0.0,0.0,0.0,12262.5,1558.7,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1558.7,0.0
2025-01-01 03:00:00,2025-01-01 02:00:00,9124.2,87.4,0.0,21.0,9232.6,8839.2,7651.9,0.0,3051.9,0.0312,0.0381,0.0,0.0,0.0,7.7,18.3,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.4,0.17,0.0,8.4,8.4,83.4,1.9,0.22,9.8,726.2,0.05,83.5,31.4,115.0,35.3,0.7,0.07,4.2,330.0,0.02,35.4,14.0,49.4,11.67,0.0,0.15,11.82,12.07,0.0,0.15,12.22,0.0,0.0,0.0,12284.5,1580.7,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1580.7,0.0
2025-01-01 04:00:00,2025-01-01 03:00:00,9020.0,330.7,0.0,20.4,9371.1,8739.0,7775.5,0.0,2928.3,0.0312,0.0377,0.0,0.0,0.0,7.7,18.2,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.4,0.17,0.0,8.4,8.4,77.2,1.7,0.2,9.1,668.7,0.04,77.3,29.0,106.3,34.5,0.7,0.07,4.1,322.7,0.01,34.6,13.7,48.3,11.81,0.0,0.19,11.99,12.05,0.0,0.14,12.2,0.0,0.0,0.0,12299.4,1595.6,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1595.6,0.0
2025-01-01 05:00:00,2025-01-01 04:00:00,9049.5,1901.0,0.0,10.3,10960.8,8767.4,9327.6,0.0,1376.3,0.0312,0.0378,0.0,0.0,0.0,7.7,18.2,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.3,0.17,0.0,8.3,8.3,152.8,9.8,1.37,12.0,884.7,0.08,153.5,38.3,191.8,90.1,10.4,1.51,2.8,196.1,0.04,90.8,8.6,99.4,12.6,0.0,0.37,12.97,12.05,0.0,0.14,12.2,0.0,0.0,0.0,12337.1,1633.3,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1633.3,0.0
2025-01-01 06:00:00,2025-01-01 05:00:00,9307.4,0.0,0.0,20.8,9328.1,9015.4,7687.4,0.0,3016.4,0.0314,0.0389,0.0,0.0,0.0,7.7,18.2,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.3,0.17,0.0,8.3,8.3,33.5,0.9,0.13,3.9,252.4,0.03,33.5,11.4,44.9,377.1,7.1,0.71,44.5,3522.8,0.16,377.5,149.6,527.0,16.97,0.0,0.14,17.11,17.66,0.0,0.14,17.8,0.0,0.0,0.0,12344.6,1640.7,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1640.7,0.0
2025-01-01 07:00:00,2025-01-01 06:00:00,9602.1,887.6,0.0,12.9,10502.5,9298.5,8860.8,0.0,1843.0,0.0316,0.0401,0.0,0.0,0.0,7.7,18.2,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.8,18.3,0.17,0.0,8.3,8.3,179.1,18.1,2.63,8.0,543.3,0.1,180.3,24.2,204.5,991.5,114.2,16.61,30.5,2159.0,0.49,999.4,95.0,1094.4,17.01,0.0,0.25,17.26,17.68,0.0,0.14,17.82,0.0,0.0,0.0,12345.6,1641.8,0.0,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,0.0,1641.8,0.0
2025-01-01 08:00:00,2025-01-01 07:00:00,9777.9,584.3,0.0,13.4,10375.5,9467.2,8696.0,0.0,2007.8,0.0318,0.0408,0.0,0.0,0.0,7.7,18.1,0.17,0.0,8.3,8.3,0.0,0.0,0.0,7.7,18.2,0.17,0.0,8.3,8.3,33.8,1.0,0.13,3.9,253.6,0.03,33.9,11.5,45.3,377.8,7.1,0.71,44.6,3530.0,0.16,378.2,149.9,528.1,17.29,0.0,0.21,17.5,18.02,0.0,0.14,18.16,0.0,0.0,0.0,12383.3,1679.5,0.0,44.3,0.0,0.0,0.0,0.9,0.0,0.0,0.0,17.7,10641.8,0.0,0.0,36.9,1641.8,0.0
